"ruleid","sourceip4","destinationip4","sourcednsname","destinationdnsname","protocol"
"758d7237-cc43-5c1a-b59c-8835fc4c7450","","","","{""addr"":""https://gabrielazugliani.com.br/adx/tneqofcscuriuosiiaf"",""allowed"":false}",""
"26e8cb6b-9b28-5054-aa88-9808eb000d37","","","","",""
"c8e3f773-2d83-59eb-8491-55a549f84ac9","","","","{""addr"":""http://175.9.168.91:35292/Mozi.a"",""allowed"":false}",""
"bf652146-93a8-50a7-ab08-648fbbda22c6","","","","",""
"493ee8b7-7140-53cb-8d79-56cfdfa03d4c","","","","{""addr"":""https://ban99-raaberbahn.com/nn/easssiditeeibeninrtiuscc"",""allowed"":false}",""
"1554707d-050a-5369-9afc-1eb620dc650e","","","","",""
"84a8d931-2c17-5e8e-ae47-5aa0a9f3f6c4","","","","{""addr"":""https://drameinfos.com/asp/siipna"",""allowed"":false}",""
"cbd09d1d-8ed0-5652-a3fb-be3bae199ccf","","","","",""
"5d3c4461-7156-5229-ac99-29a402d55f15","","","","{""addr"":""https://lynxus.com/usq/rcaeteeefmopr"",""allowed"":false}",""
"454f711c-d74d-5bbb-b04f-3db4f944f109","","","","",""
"cb223955-ca56-5681-be2a-a141cbb6ee73","","","","{""addr"":""https://brconnecta.com.br/nn/ihtdcrvoinep"",""allowed"":false}",""
"6dd793cb-67d6-5c52-80ea-1a2a7cafe6bb","","","","",""
"8108f93f-6e84-52dc-9722-bf82271d3cc5","","","","{""addr"":""https://serve9ija.com/si/xeaemimt"",""allowed"":false}",""
"e4afe145-4254-58c1-85bf-20332a58801d","","","","",""
"02f22701-f95c-56d1-af3c-390261f3b96e","","","","{""addr"":""https://alcancylinders.com/ae/armuqecuhum"",""allowed"":false}",""
"fc0c7c8b-7e6e-54be-840f-dac29bedbcfb","","","","",""
"e6429ace-1070-5b90-b2fc-280f6ecc1835","","","","{""addr"":""https://amanetploiestinonstop.ro/st/eiobmsttrmuaeup"",""allowed"":false}",""
"96c849f1-1618-5da8-8fbf-df97e111c520","","","","",""
"a5853528-04d1-536a-9d7b-e7cd49b94ff7","","","","{""addr"":""https://btc.com.tw/uet/aspueetvldotm"",""allowed"":false}",""
"517fd8db-02fb-535d-9005-b687691b9a30","","","","",""
"a3166848-b5d4-50a0-856f-1ca6b279fc88","","","","{""addr"":""https://dikasdediva.com/teii/qbot.zip"",""allowed"":false}",""
"ffe6aa5c-a4b4-5677-9853-a6d291b6efef","","","","",""
"68c5a262-740d-5113-a672-5d48aa6b4157","","","","{""addr"":""https://condominiosfechado.com.br/eie/oqrordoup"",""allowed"":false}",""
"626a5a8f-95f9-56b6-9606-df0d448a4f90","","","","",""
"5987d9ad-1dd3-57ad-b9bd-ee1ebd27cb43","","","","{""addr"":""https://saicustomercare.in/raim/hruautam"",""allowed"":false}",""
"07cae752-bf84-5d53-ad0d-3dea62ae0224","","","","",""
"2ceecbb0-8b38-5054-8373-68589a68e50e","","","","{""addr"":""http://khghfsaguvtyrioukjhgfydfgbhnyjhbgvdcertrtbgnhhbjctryvbgnhmihgyr.ydns.eu/qazxswedcvfrtgbnhyujm/pushkinorigin%20261022.exe"",""allowed"":false}",""
"01d84559-aac2-5710-bf08-a9b4762381df","","","","",""
"627af3f3-8528-5b36-a393-873ce05aa031","","","","{""addr"":""http://www.artrsllc.com/hhj/bin_rFFXOXXc119.bin"",""allowed"":false}",""
"ba2eb599-79b2-5cf5-ab05-ec351423ddef","","","","",""
"e2b250e3-9754-5968-9f6a-26d55ea0314e","","","","{""addr"":""https://rshdl.org/id/ampmgasian"",""allowed"":false}",""
"c2156596-de42-5fb0-9d03-4be9fa80ef39","","","","",""
"ecc0a4e3-eb89-595c-952b-c2bf9ff623f9","","","","{""addr"":""https://smkn1tegallalang.sch.id/iqe/eviln"",""allowed"":false}",""
"7d184d00-0567-52d0-b7e1-bc9eb5462864","","","","",""
"e543ce39-8d3b-5ee9-a152-505f76b87028","","","","{""addr"":""http://www.quadrantmeasurements.com/loader/uploads/vbc_Tgfazsol.bmp"",""allowed"":false}",""
"26e4c522-aa4f-5200-9a73-c69562956805","","","","",""
"d6904ad7-c649-57d0-b477-cc7c912bb8bf","","","","{""addr"":""http://41.226.60.138:57709/Mozi.m"",""allowed"":false}",""
"96d3566a-5e08-5dd8-bf23-60684b430712","","","","",""
"8faf24ea-01ce-5dc9-a51a-a6e4c1220414","","","","{""addr"":""https://haredltd.com.ng/ti/atuuqo"",""allowed"":false}",""
"345295f8-5d82-5936-a0eb-c22c258f30b2","","","","",""
"55f98dd3-08a1-5bdb-b85f-a8acd9149c51","","","","{""addr"":""http://91.138.255.141:52207/Mozi.m"",""allowed"":false}",""
"55438da2-5a12-58e0-a929-5acba00be0f7","","","","",""
"49156ae5-27d5-56e8-8b89-d4d056d3dc6d","","","","{""addr"":""https://capobiancoaduaneira.com.br/xtir/ate"",""allowed"":false}",""
"758bdeb6-5f8f-5a2b-9afc-4ad14539fa59","","","","",""
"eb483165-8f89-5880-b443-f79226c54df7","","","","{""addr"":""https://gsel.sa/ho/utrledonsoqmue"",""allowed"":false}",""
"1cbea383-364f-5dca-880a-6d3398261fce","","","","",""
"799cc34f-c3de-5768-8359-76a1e7b714c7","","","","{""addr"":""https://deepikafoi.in/fila/rpesdtadniauune"",""allowed"":false}",""
"56730c81-4f30-50cc-a02b-a74b22fee47b","","","","",""
"7c35e456-584e-5c26-b653-81bc3604dceb","","","","{""addr"":""https://babamart.net/tr/index.php?e=qbot.zip"",""allowed"":false}",""
"c7a99fdb-0046-5bc2-aff3-871b5d91469c","","","","",""
"9830d260-a120-5fa0-89a1-cd7e12fda9ba","","","","{""addr"":""https://anselec.cl/fbul/ebcrquimuelo"",""allowed"":false}",""
"7dff2ec5-6289-5057-9094-e052b2cf6ab2","","","","",""
"0ff8a449-8cf7-5058-a602-444633f07a84","","","","{""addr"":""https://countryclubtiabaya.com/euf/eestimn"",""allowed"":false}",""
"0ec4d876-a3ee-5f90-a284-a0eb702d7bb9","","","","",""
"387b3782-f436-5869-ab0b-062647756f2f","","","","{""addr"":""http://nobius.org/hutchins/http:/INC/Gehvi7zCp7EG4Pp0i38O/"",""allowed"":false}",""
"561c2eaf-8a8b-5667-8b4c-62f75081e548","","","","",""
"44bc81f7-3681-5556-9668-4eb0e58a4da8","","","","{""addr"":""http://5.201.171.3:20179/.i"",""allowed"":false}",""
"56ac9f80-6328-5f04-84e2-5067d6eb5313","","","","",""
"f87a80a8-bd22-530b-bc13-9dd33a8a7a8c","","","","{""addr"":""https://gaosoctrang.vn/el/qakbot.zip"",""allowed"":false}",""
"cd6f914b-b4c4-5ea2-95da-25b7c846ad44","","","","",""
"9749b021-3b79-5712-845d-4bbf1f1ea04a","","","","{""addr"":""http://72.214.69.226:45439/.i"",""allowed"":false}",""
"c50293fb-57bc-5079-8d46-fb1579851c69","","","","",""
"8322806f-4b5b-52bd-a5c8-b415f74f2f52","","","","{""addr"":""https://hajigroup.in/stee/dlsauquoitali"",""allowed"":false}",""
"c1bb3626-742b-5b7f-8279-d38756d33967","","","","",""
"acc77c91-1919-56b4-9905-a825f1ead3c8","","","","{""addr"":""https://ngoklualyak.org/iv/lgimeieadent"",""allowed"":false}",""
"12abc900-ef8b-5f19-b982-ae261bb9dfaa","","","","",""
"aecabb46-491e-54a8-a16f-8bcce5017c25","","","","{""addr"":""https://robusduct.com/iceu/etset"",""allowed"":false}",""
"63a3400f-30ac-591c-b2f6-79c944682214","","","","",""
"0e032e67-7072-5faf-9109-41b57145288f","","","","{""addr"":""https://unclebenztv.xyz/aaee/bdmiscdiaaqtuu"",""allowed"":false}",""
"7eb0336e-7dac-53e9-b2d0-10aa652ccb58","","","","",""
"f19ddb06-9fb3-57fb-8fe0-b7eead1329be","","","","{""addr"":""https://deepikafoi.in/fila/onebvdiprta"",""allowed"":false}",""
"2cdb0c8b-9dd4-526f-8c06-1249a5ddc002","","","","",""
"7792865b-7147-53ec-ad32-46ec45e084b6","","","","{""addr"":""http://123.240.7.168:45591/i"",""allowed"":false}",""
"c0b9daa3-5041-5401-b804-2d004511e05a","","","","",""
"a2852b26-c024-50a5-8337-2416f2a24be8","","","","{""addr"":""https://pastebin.com/raw/ws7gGjLT"",""allowed"":false}",""
"36eb5a8f-627c-5d2e-8349-054e07f752d9","","","","",""
"b2c362b7-d253-5750-8d01-770959b05bd6","","","","{""addr"":""https://innova.com.bo/aoo/iufifoismec"",""allowed"":false}",""
"f872b392-1099-526d-a637-269d397ef915","","","","",""
"b77b789f-ac03-5cc7-b10b-74599ce78091","","","","{""addr"":""https://cronomed.com.co/hoin/aamsitlluelmos"",""allowed"":false}",""
"beeaa8ee-82c9-5ecc-81b6-2906aca68bb1","","","","",""
"b93557d3-a475-5b01-a932-d9cbd792ddad","","","","{""addr"":""https://exposeupdate.com/dsae/sitvseoliupms"",""allowed"":false}",""
"e38d0bd0-e4c6-5049-b3f7-82c2f1cdb259","","","","",""
"20eb65c7-cd8b-5b9f-a469-e95f58a6e772","","","","{""addr"":""https://expertgracecastillo.com/em/Ewunoiscuumie"",""allowed"":false}",""
"4aa198fb-c5b8-5cbe-a05f-41d65ee1cc86","","","","",""
"b4415741-eabf-569b-b42b-60b08f61647d","","","","{""addr"":""https://zohotec.com.br/ulot/qbot.zip"",""allowed"":false}",""
"4ee1ad52-06de-5675-b0bf-acae88fe7955","","","","",""
"21958747-ea7b-5dda-9498-042274851c84","","","","{""addr"":""https://projectfusion.org/iae/irlosonsodbe"",""allowed"":false}",""
"27f49ec3-0a39-5c6c-a19b-ecc56b94ed04","","","","",""
"62c98b78-ac48-5fa0-86e2-4869ebaa0e30","","","","{""addr"":""http://hcsnet.com.br/wp-content/zvPeH/?i=1"",""allowed"":false}",""
"7d376bfb-b95d-57e2-ae29-ad9a7d0be958","","","","",""
"fb6e9bac-f89e-5712-9d8c-50ae8125aabd","","","","{""addr"":""https://usavirtualkiosk.com/et/cidumuetinnat"",""allowed"":false}",""
"78a466fd-b49c-51ba-8bdf-97bf3bf26e6d","","","","",""
"f0bbf135-5947-5816-9f06-57a74cf74fbd","","","","{""addr"":""https://hirschbergbier.com/smtu/qakbot.zip"",""allowed"":false}",""
"728a7e26-85b3-5110-9df8-177f75fe6bc6","","","","",""
"c568679b-3abc-53cf-a53f-373859b5bcbf","","","","{""addr"":""https://das-erp.com/ai/ovvdntutmleaiteoppr"",""allowed"":false}",""
"fd776a48-1887-5435-810f-18951f52f5ad","","","","",""
"90fe95cf-a5cc-5ed4-b1e6-68e3916adf1e","","","","{""addr"":""https://personalloansforbadcredit.net/dao/dicitintsdoi"",""allowed"":false}",""
"0073acb0-f765-5e33-bdaf-69939a6a30cc","","","","",""
"ceb98d54-54a6-57ba-bd6b-6808eb3f6f0c","","","","{""addr"":""https://chaymoraes.com.br/dttc/vttaoupoleditm"",""allowed"":false}",""
"ce7634ea-3c7c-5f74-b35f-2c0ac00f2d0b","","","","",""
"c16b8538-af82-5702-80a7-13e3265fb4c0","","","","{""addr"":""https://myteching.com/stu/qakbot.zip"",""allowed"":false}",""
"99a9705c-f653-5c13-9e74-00aabc1d3b86","","","","",""
"d9fafb0e-4235-5cd1-bddc-2707e0f6f661","","","","{""addr"":""http://79.137.192.29/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/mozglue.dll"",""allowed"":false}",""
"a90b0936-b6c3-5e39-8430-413982eb33ed","","","","",""
"8245bd31-11ea-5e7f-853c-ae6a4307e795","","","","{""addr"":""https://allaluminio.com.br/sv/uucaacsqaumis"",""allowed"":false}",""
"d491cbaa-052e-51e3-8781-fc567b19fef1","","","","",""
"a0d30ecc-20b8-5bfb-8fed-388ecb3e05d4","","","","{""addr"":""http://176.120.211.83:26214/.i"",""allowed"":false}",""
"a5237540-98eb-5b30-b6bb-15f74d0e4e93","","","","",""
"e6eadcd5-03f3-5756-a3cd-47129a3bf6d6","","","","{""addr"":""http://23.95.122.112/connect/connect.exe"",""allowed"":false}",""
"92ecd182-b622-5d16-82ae-0299f3aa02cc","","","","",""
"1c1196a1-3e3d-53af-9366-43e57906912b","","","","{""addr"":""https://laurateixeiraadvocacia.com.br/ilda/tipdcmihie"",""allowed"":false}",""
"75477aff-1d8b-58bb-ae2c-d0db5d453028","","","","",""
"a01a28a3-9865-53b6-bf1f-f2f76fe9955d","","","","{""addr"":""https://ferremexa.com.mx/cqt/ebuqeaoirlti"",""allowed"":false}",""
"2d71f6cb-7a18-5047-97fa-9ccf61a29cd2","","","","",""
"0bf735e7-4a53-5918-92f7-300181325405","","","","{""addr"":""http://124.218.226.149:50321/.i"",""allowed"":false}",""
"7e120d37-a9db-53c9-8ef3-c651efeca2b9","","","","",""
"1ccbdaf4-070b-5654-8c46-2671fa911c06","","","","{""addr"":""https://safewaydriveways.com/sm/pidaaqerndesuua"",""allowed"":false}",""
"2a88f3dd-75fc-5a26-9459-f2780e060650","","","","",""
"eedbeeea-a450-56cf-a51d-2be8c74bc0fa","","","","{""addr"":""https://alsharafi.com/op/ioubsoedirlmn"",""allowed"":false}",""
"65458ded-195c-5f7c-81cd-b76b86a95b0a","","","","",""
"94371b2a-7b88-5ca3-86d8-94a2f64b49e9","","","","{""addr"":""https://flamingoresidency.com/et/oemsarptte"",""allowed"":false}",""
"0e9d966e-d54d-5b99-a24d-533803e5719e","","","","",""
"142868f1-54cd-55c7-92fe-1e4d183d8e4b","","","","{""addr"":""https://amanet-militari.ro/icea/acspiiedumi"",""allowed"":false}",""
"440f6b7c-33c8-5148-8071-30818b2b90d6","","","","",""
"c7a7360e-6201-5f90-8bba-1dc2d65f5055","","","","{""addr"":""https://realpowergroup.com.br/ot/qakbot.zip"",""allowed"":false}",""
"05885f83-d78f-5ff2-8082-7a58e38321f5","","","","",""
"f6089774-5cec-547c-ac82-fbe067f38a9b","","","","{""addr"":""http://194.180.48.9/Fghwfi.bmp"",""allowed"":false}",""
"efadc1eb-44b5-53f1-84f4-abe681d439a2","","","","",""
"2380e8f8-eb6d-5544-a07a-d525cb45c392","","","","{""addr"":""https://icbdisplay.com/iqq/deeauqomi"",""allowed"":false}",""
"99e7ecba-7fa2-5772-95eb-a87d328c9e76","","","","",""
"f48a409f-c83c-5421-a13b-50bc6f6c12cf","","","","{""addr"":""http://103.162.60.19:58580/bin.sh"",""allowed"":false}",""
"e0dc95e1-8558-5148-85d8-1488b7ea55ac","","","","",""
"26a61dbd-bcfb-5524-83a7-f596df9a4911","","","","{""addr"":""http://110.82.48.129:57818/Mozi.m"",""allowed"":false}",""
"ec640400-ab45-5a96-a9d3-f2f86090037c","","","","",""
"6dab9bd2-08b4-5e42-bb64-4b911aa6e851","","","","{""addr"":""https://raw.githubusercontent.com/waweyla/Fortnite-OrangeWare-Source-Full/main/Orangeware-Unde4tected%20Src/OrangeWare%20Undetected%E2%80%AEnls..scr"",""allowed"":false}",""
"beb9837a-46de-5042-9ceb-e2a493ddb36a","","","","",""
"205acb20-5603-5d6e-9b26-fa9e2cc7c876","","","","{""addr"":""https://skyuniversal.net/en/aislaiseu"",""allowed"":false}",""
"3acdf56a-bf10-51d3-af0b-ab40705c8d9e","","","","",""
"f38a2a3b-4309-51e9-a843-bddb039dd209","","","","{""addr"":""https://iesanjuanmacias.edu.pe/ro/empqtduecaeixu"",""allowed"":false}",""
"748a3316-aa85-516b-898a-77416bfcafaf","","","","",""
"a26da42f-369a-5317-8434-8935ad0c8f51","","","","{""addr"":""http://175.212.195.193:2825/.i"",""allowed"":false}",""
"9e2c1180-c5d1-5482-9508-1336002de947","","","","",""
"dd995d92-f4d2-516a-b919-129fb0761051","","","","{""addr"":""https://hemanvazquez.com/fb/ceseumudq"",""allowed"":false}",""
"05b70505-66fd-598a-807c-71de63341dcb","","","","",""
"12764390-8e40-56cb-afea-83de852e41c4","","","","{""addr"":""https://drive.google.com/uc?id=1NkJVdMbeyX3dlk7wcy4T7vDt0Lbs2hje&export=download"",""allowed"":false}",""
"9e9f2e0a-94d0-5ece-93ab-0bc7ea3f4919","","","","",""
"368fe96c-0fd2-5929-92fd-ba9e3f76c739","","","","{""addr"":""https://fgcphiladelphiapastures.org/uqhm/qbot.zip"",""allowed"":false}",""
"2a64c03a-e5c7-5afc-8b85-513b5fe0d7fe","","","","",""
"b7a8bdad-6db0-56fd-8846-8c46e529e596","","","","{""addr"":""https://gabrielazugliani.com.br/adx/llaanutomt"",""allowed"":false}",""
"040a0beb-d81b-5dfa-8bea-a1430860d414","","","","",""
"4a7605d6-f455-506f-b180-69d27e4878b1","","","","{""addr"":""https://docs.google.com/uc?export=download&id=16Pv6Sdk6oHVxVT3IkdD1aN11gq-b310K"",""allowed"":false}",""
"3cd2f8d9-6cb2-5d1f-9669-8ff6101a7e32","","","","",""
"b052a8a9-9c34-5f82-8d14-12337b4d4f5f","","","","{""addr"":""https://fifohousemate.com.au/ph/detieaab"",""allowed"":false}",""
"3b7a64e6-2c61-5ba1-97b9-ee93bb8b138c","","","","",""
"2714afa5-52c3-5aae-83a5-98e91db19f77","","","","{""addr"":""https://lifestory.co.in/uq/index.php?e=qbot.zip"",""allowed"":false}",""
"4def110f-0cc5-5099-b549-7a63474b8433","","","","",""
"ebc82566-be57-5b97-9a76-d53ab0974b44","","","","{""addr"":""http://118.79.91.220:50369/Mozi.m"",""allowed"":false}",""
"d752b62e-05c5-55bc-baf2-47a9fb096664","","","","",""
"e09e34f1-9ff8-56db-a211-e00e66656476","","","","{""addr"":""https://nouvelordregnostique.com/rn/qakbot.zip"",""allowed"":false}",""
"8287cddb-b9d1-5290-b646-5349d99b864a","","","","",""
"f5f555c6-da58-5849-b4c9-9bf1bf8f0472","","","","{""addr"":""https://imagesrising.com/ro/nurcuaoettreenuqts"",""allowed"":false}",""
"7b207d59-eac9-5f02-94ec-ae184b07c141","","","","",""
"5a1ed4dc-e30d-555c-8e39-8ee513c85b7d","","","","{""addr"":""https://indotel.co.id/ounl/amxmtiee"",""allowed"":false}",""
"db82a2b2-eddb-55bc-b0dd-329726bcf44b","","","","",""
"79e78505-13c5-5165-9123-4e0e3dee6b1a","","","","{""addr"":""http://89.185.85.53/aN7jD0qO6kT5bK5bQ4eR8fE1xP7hL2vK/freebl3.dll"",""allowed"":false}",""
"1e5922ba-f5ed-50fd-a929-42601d5ff0d9","","","","",""
"3f04f3a1-778a-5492-86aa-0797c7139a46","","","","{""addr"":""http://82.80.138.72:60266/.i"",""allowed"":false}",""
"96ea5968-c7c8-592f-b2d8-23b3857d836c","","","","",""
"9b03c7cb-da3c-5c7f-b058-dea192ac95a7","","","","{""addr"":""https://hannahdotshop.com/eao/pdacantltluieiu"",""allowed"":false}",""
"94ea5f85-ef42-5048-8ae7-f4bd90861b5e","","","","",""
"7017bffa-3402-5895-87de-216d5fec4091","","","","{""addr"":""https://sportmansion.com/niv/aellcsuusttodepv"",""allowed"":false}",""
"3f445e0d-373d-56e5-a199-86d38d2fb343","","","","",""
"a2f11e07-d738-5ac5-8ced-30d1a9ac134a","","","","{""addr"":""http://91.230.196.22:49598/Mozi.a"",""allowed"":false}",""
"b3f6806c-1bcc-5275-9a9a-d6b17f3f2c0b","","","","",""
"0412b7e7-83d3-54ba-b211-42ce2664b7ef","","","","{""addr"":""http://cleaning.homesecuritypc.com/packages/update-kmv_Buynohwk.bmp"",""allowed"":false}",""
"62ad7d5b-1a34-53b8-b966-7b667ab05939","","","","",""
"98df5992-4fe3-596f-8408-c4ab19379caa","","","","{""addr"":""https://easybrand.vn/wp-content/uploads/2021/01/stored.php"",""allowed"":false}",""
"373a179b-8ef7-5f63-a537-c68c6e63b116","","","","",""
"d4eafded-0d66-5cda-8ef7-717ab39362c4","","","","{""addr"":""https://bobcatnepal.com/ccao/btsiisilaunqid"",""allowed"":false}",""
"a1898b5b-90dd-5ec9-9984-6a82c85c18b4","","","","",""
"749496e8-98ae-59b0-9a79-7bb475d18f2c","","","","{""addr"":""https://pastebin.com/raw/VFZAzphG"",""allowed"":false}",""
"11e813f9-7cd2-533a-9850-3870b6734900","","","","",""
"e03ba7bf-be8d-5a14-9a34-e83dba2b595f","","","","{""addr"":""https://russelldean.com.au/al/piasamitiessprpic"",""allowed"":false}",""
"8e4ed135-64fd-51f4-9470-c66388521336","","","","",""
"8dc19745-96da-5577-8132-24c338ab21c8","","","","{""addr"":""https://nttfalumnipune.com/rtc/uqiuta"",""allowed"":false}",""
"52b9e5fe-ab61-5519-aedd-9ea96f067997","","","","",""
"ee1098b6-e1fc-53e8-9acc-5aab5d12d4af","","","","{""addr"":""http://23.115.118.232:38056/.i"",""allowed"":false}",""
"6dfa7206-5213-59a0-be0a-90ad9f95c699","","","","",""
"f061157d-2472-5594-ac96-a2a2cc2a0af0","","","","{""addr"":""https://samarina.com.br/mlu/qbot.zip"",""allowed"":false}",""
"6c7d6947-1f3b-551b-bd64-9e2bc5fb1162","","","","",""
"fccef0e8-b76d-5081-a13d-c0407dce16ae","","","","{""addr"":""https://chemicalbusinessreports.com/omu/autrumeaqqa"",""allowed"":false}",""
"1bd9b70e-3630-50aa-bb88-1502c5ba58c2","","","","",""
"b677f7ab-92ba-5e94-8454-defac3f6483a","","","","{""addr"":""http://77.73.134.245/lego/lego.exe"",""allowed"":false}",""
"0b512f48-95b2-5511-950f-abbea3d0fd39","","","","",""
"0d431b2e-119f-5551-bda4-7745d6e275ee","","","","{""addr"":""https://zamarket.co.za/tmia/dncindietsu"",""allowed"":false}",""
"50340491-f895-518e-8eab-284fbe5a580d","","","","",""
"eeda06df-d974-5dac-919b-4d90a95c6d48","","","","{""addr"":""https://amanetnonstopbuzau.ro/aque/doisiqmu"",""allowed"":false}",""
"c53d752f-3558-5a0e-a282-9e96119b9a50","","","","",""
"8c8fcb7b-ef72-5dfc-86c2-7e2bcc324b32","","","","{""addr"":""http://151.236.38.234/ffwgrgrgfg5"",""allowed"":false}",""
"dbaae6e2-5e1e-5e37-91f4-6eab5d17f49f","","","","",""
"6e98f106-45a0-5d9c-b994-b71b6871bc70","","","","{""addr"":""https://dhillontrucking.com/nue/mpdmiasoi"",""allowed"":false}",""
"92d2c43e-5547-58ea-89ca-8caf4fe4bb93","","","","",""
"1b733daf-a0b5-540c-8222-05f4ce2d3ed7","","","","{""addr"":""https://sustainablehappinesstogether.com/vrnd/nusatin"",""allowed"":false}",""
"96be36f2-bf3c-560b-8317-3de56da460ac","","","","",""
"f014ce13-c1cf-52ec-a67c-f7d1ed9c987e","","","","{""addr"":""http://archives-program.com/lbx2/qKogqv-899/?i=1"",""allowed"":false}",""
"9b59bb08-50d8-56a8-9d90-ddd3920e4950","","","","",""
"2df451c2-249f-549b-a7e2-ae62fa033021","","","","{""addr"":""https://bregoliluis.com/ai/rdoierr"",""allowed"":false}",""
"d595c269-217b-53b5-99cc-ed94f59338eb","","","","",""
"d6172663-fba8-5a66-8040-46591fa585f4","","","","{""addr"":""https://altin.co.in/ru/creitaxputue"",""allowed"":false}",""
"57ef1e94-43a1-50b0-be61-ca244db42a71","","","","",""
"b90e13c1-f2b5-5cf8-b32d-58a609fb4334","","","","{""addr"":""https://viceprojects.com/aas/metnuapraoptarrse"",""allowed"":false}",""
"0049aa47-a464-5c7a-8d9b-9e93cfcd207d","","","","",""
"60fa7b02-00a2-5190-8957-5d6a0af31c9e","","","","{""addr"":""https://younggraduateandco.com/ese/iiitufosfc"",""allowed"":false}",""
"83a73127-69d3-594c-bc31-6c49f585753a","","","","",""
"70491745-89b2-5f31-b250-cf9ded0a422e","","","","{""addr"":""http://208.67.105.179/yagizx.exe"",""allowed"":false}",""
"6d91ebd0-12cb-5452-82fc-9ca814757cd3","","","","",""
"aebd26db-45ac-5bb3-945d-98269212662d","","","","{""addr"":""https://chbea.edu.np/pao/nelmiiatvim"",""allowed"":false}",""
"f5bac53d-1955-5297-b9f0-6ba4c29f9109","","","","",""
"c8e82b23-4a96-5a5d-b70a-def1422ac4b6","","","","{""addr"":""https://postesnetworks.net/ihu/qisterqnseilucauoium"",""allowed"":false}",""
"193dcc07-4427-5d1d-9999-bd6f565e3546","","","","",""
"ee79fa95-72ac-5d5c-b097-b7f48b6d6b35","","","","{""addr"":""http://182.121.82.38:34347/Mozi.m"",""allowed"":false}",""
"7c94583e-3117-5da9-8b8b-605a4806b29d","","","","",""
"b170e579-cd5f-5ce3-bc54-23cfa994f2a0","","","","{""addr"":""https://dasshopi.in/iesa/taimevtslidrooer"",""allowed"":false}",""
"55db9ecc-6fe5-5d34-a1bb-789a48cbd323","","","","",""
"9c2cf87d-a9ff-57c9-a147-6347f0d7b351","","","","{""addr"":""https://pastebin.com/raw/kURY4bur"",""allowed"":false}",""
"fc7ed45d-9cba-506c-99de-e7930cec380a","","","","",""
"078c80ef-6830-59d2-99bc-19c3e1203f1d","","","","{""addr"":""http://124.235.181.21:50331/.i"",""allowed"":false}",""
"3d515a3d-0252-551a-afa2-2d29d0988a5d","","","","",""
"497b08e9-0a80-501c-8bfb-4c1acece529f","","","","{""addr"":""https://hunandhaka.com/nbru/uectdeletuitsadpic"",""allowed"":false}",""
"b6319be3-3041-53a0-a8ae-9a19bb5500a6","","","","",""
"743e4be9-6a9f-5f68-892d-84e05704c977","","","","{""addr"":""http://27.45.88.57:54191/Mozi.m"",""allowed"":false}",""
"45bce439-a0e0-5769-9a3a-b3edb72a4cbc","","","","",""
"aaeef5b4-1837-5429-be2d-549078bd5fb2","","","","{""addr"":""https://grupoanse.cl/euqa/nidoerolme"",""allowed"":false}",""
"ab318746-8285-5c65-ae38-87f8476971ec","","","","",""
"0e6133ab-178f-5f4f-9800-59233457a281","","","","{""addr"":""https://smkn1tegallalang.sch.id/iqe/imauatinm"",""allowed"":false}",""
